,COUNTY,NPI,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Tot_Benes
1683,36031,17,612,892.0,26004,807211.8,69.0,289.0,461.8,415852.87,13552.0,0.0
1684,36033,32,1110,1891.5,55587,1665191.14,98.0,611.0,1086.5,932883.5299999999,32012.0,0.0
1685,36035,32,1382,1901.8999999999999,55259,1624269.82,258.0,710.0,974.1,800940.96,28320.0,168.0
1686,36037,33,1857,2650.5,77268,2368955.26,342.0,916.0,1373.5,1222266.64,40079.0,0.0
1687,36039,12,370,531.6,15529,460926.05,39.0,31.0,34.6,33719.7,1004.0,0.0
1688,36043,48,2170,3473.3,101827,3181507.51,365.0,853.0,1477.8,1345245.1700000002,43557.0,145.0
1689,36045,50,1497,2576.1,75936,2265572.86,260.0,354.0,638.4,554638.02,18852.0,0.0
1690,36047,420,26189,34769.6,1011148,32075847.38,4271.0,16125.0,21281.0,19704423.05,618773.0,1304.0
1691,36049,60,1852,3099.9,91168,2762845.42,311.0,386.0,691.0,606916.16,20400.0,0.0
1692,36051,32,1322,2115.5,62202,1900156.84,179.0,549.0,1024.8,928058.26,30412.0,0.0
1693,36053,26,1115,1565.3999999999999,45557,1368132.28,141.0,560.0,802.8,693498.8099999999,23427.0,12.0
1694,36055,333,16162,22901.7,666068,20116820.79,2891.0,8076.0,11892.8,10388466.23,346534.0,1219.0
1695,36057,32,1435,2006.0,58343,1707132.59,294.0,824.0,1143.3,944481.83,33242.0,168.0
1696,36059,196,10682,18222.7,537302,16685905.58,2129.0,5675.0,9675.8,8872165.62,285383.0,428.0
1697,36061,686,40035,59414.5,1738632,54947350.99,7472.0,23183.0,34520.4,31944169.5,1010581.0,1967.0
1698,36063,45,2077,3016.1,87890,2729270.16,321.0,852.0,1320.7,1198298.14,38603.0,15.0
1699,36065,50,2460,3756.6,109875,3350290.81,400.0,1098.0,1727.9,1530498.1400000001,50670.0,118.0
1700,36067,151,5814,9477.1,277955,8608642.28,874.0,3004.0,4922.2,4453998.68,144378.0,235.0
1701,36069,32,1162,1629.6,47373,1416165.13,154.0,420.0,585.6,511759.67,17007.0,62.0
1702,36071,139,13809,25308.6,747889,23569111.669999998,2881.0,8857.0,17057.1,15780673.41,505013.0,1804.0
1703,36073,22,1108,1543.1,44972,1390951.1099999999,159.0,312.0,498.1,444231.68,14648.0,0.0
1704,36075,23,709,1092.2,31951,1022816.65,86.0,348.0,536.9,488804.18,15776.0,0.0
1705,36077,29,881,1325.9,38576,1191815.04,122.0,308.0,447.2,408207.88,13018.0,0.0
1706,36079,22,998,1661.7,49000,1514281.2,174.0,588.0,1013.5,938511.93,29877.0,93.0
1707,36081,225,14231,22025.7,647098,20450053.98,2746.0,8946.0,14560.4,13587703.01,428675.0,765.0
1708,36083,30,849,1303.5,38052,1145747.55,117.0,212.0,323.7,287157.13,9446.0,12.0
1709,36085,105,6464,11155.7,329307,10410464.72,1423.0,3138.0,5825.4,5425748.0,172579.0,284.0
