,FIPS,Population_2020,Obesity_2020,ExcessiveDrinking,Unemployment,PhysicalInactivity,College,PhysicalDistress,MentalDistress,FI,HouseBurden,PCP,MHP,TrafficVolume,StateAbbr,Population_2022,TotalPop18plus,Obesity,Diabetes,Depression,BingeDrink,Conservative Protestant,Black Protestant,Orthodox Christian,Mainline Protestant,Other,Other Christian,Catholic,Judaism,Latter-day Saints,Hinduism,Jehovah’s Witnesses,Buddhism,Islam,Series_Complete_Yes,county_fips,DEMOCRAT_2024,REPUBLICAN_2024,Suicide,FFR20,FSR20
640,18179,28010,9523.4,4565.4036985269,788.00013893471,7702.75,3866,3248.0311152108,3715.0955134912006,2900,765,18.0,14.0,47,IN,28335,21376,8700.032000000001,2180.352,5386.7519999999995,4040.064,6467.0,1950.0,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,12328,18179.0,2850,11006,5,16,9
641,18181,0,0.0,0.0,0.0,0.0,3086,0.0,0.0,2360,555,8.0,10.0,113,IN,24598,18943,7444.598999999999,2007.9579999999999,4982.009,3523.3980000000006,2610.0,0.0,0.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13742,18181.0,2945,7969,8,16,17
642,18183,33899,12407.034000000001,5623.9098369408,968.268404654711,8915.437000000002,4920,3743.38395542508,4413.5768527419,3370,800,19.0,28.0,78,IN,34627,26755,9257.23,2568.48,6822.525000000001,4815.900000000001,6240.0,0.0,0.0,2940.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,16618,18183.0,4275,13122,8,21,20
643,19001,0,0.0,0.0,0.0,0.0,926,0.0,0.0,730,227,3.0,1e-06,445,IA,7494,5812,2435.228,569.576,1133.34,1377.444,631.0,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627,19001.0,1086,2916,4,4,6
644,19003,0,0.0,0.0,0.0,0.0,541,0.0,0.0,390,87,1.0,1.0,145,IA,3611,2821,1088.9060000000002,270.816,569.842,685.503,139.0,0.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080,19003.0,576,1517,0,3,3
645,19005,0,0.0,0.0,0.0,0.0,1774,0.0,0.0,1490,494,8.0,3.0,459,IA,13960,10622,4068.2259999999997,1051.578,2039.424,2443.06,92.0,0.0,0.0,4435.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,525.0,0.0,7708,19005.0,2350,4857,1,3,20
646,19007,0,0.0,0.0,0.0,0.0,1871,0.0,0.0,1610,703,11.0,14.0,614,IA,12094,9469,4100.076999999999,1032.121,1941.145,2149.4629999999997,751.0,0.0,0.0,1427.0,0.0,0.0,0.0,0.0,209.0,0.0,124.0,0.0,0.0,6083,19007.0,1686,4704,1,9,7
647,19011,0,0.0,0.0,0.0,0.0,3939,0.0,0.0,2430,692,4.0,5.0,216,IA,25711,19875,8287.875,1927.875,4253.25,5068.125,4519.0,0.0,0.0,2625.0,0.0,0.0,0.0,0.0,501.0,0.0,216.0,0.0,0.0,15619,19011.0,4739,9549,3,5,9
648,19013,131813,40334.778000000006,31906.809092160973,3649.3120966753995,31239.681,22663,13537.728742294239,14817.697829562761,18360,6621,126.0,219.0,1436,IA,130274,102165,39946.515,10829.49,21148.155,22782.795000000002,10159.0,8599.0,60.0,18018.0,0.0,142.0,0.0,0.0,1377.0,0.0,758.0,0.0,2715.0,82509,19013.0,31299,30572,24,100,97
649,19015,0,0.0,0.0,0.0,0.0,4395,0.0,0.0,2570,839,13.0,19.0,189,IA,26609,21177,8174.322000000001,1884.7530000000002,4235.4,5209.542,2811.0,0.0,0.0,4933.0,0.0,0.0,0.0,0.0,501.0,0.0,152.0,0.0,0.0,17482,19015.0,5895,9199,6,7,14
650,19017,0,0.0,0.0,0.0,0.0,4356,0.0,0.0,2230,823,13.0,34.0,616,IA,25259,19602,7742.79,1822.986,3881.1960000000004,4724.082,2307.0,0.0,0.0,8404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15519,19017.0,5571,8799,2,9,19
651,19019,0,0.0,0.0,0.0,0.0,3495,0.0,0.0,2010,643,6.0,22.0,289,IA,20714,15473,6282.0380000000005,1454.4620000000002,3048.181,4255.075,1242.0,0.0,0.0,4004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11725,19019.0,3766,6790,3,8,13
652,19021,0,0.0,0.0,0.0,0.0,2356,0.0,0.0,1790,557,9.0,8.0,512,IA,20600,15168,6218.88,1698.8159999999998,2472.3840000000005,3033.6,2291.0,0.0,0.0,3871.0,0.0,0.0,0.0,0.0,334.0,0.0,288.0,0.0,0.0,14089,19021.0,2462,4962,2,9,13
653,19027,0,0.0,0.0,0.0,0.0,3252,0.0,0.0,2070,606,19.0,18.0,416,IA,20567,15610,6556.2,1498.56,3262.4900000000002,3824.4500000000003,4385.0,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,12758,19027.0,3153,7814,3,15,19
654,19029,0,0.0,0.0,0.0,0.0,1703,0.0,0.0,1670,492,7.0,47.0,633,IA,13104,10137,4551.513,1074.522,2209.866,2301.099,1071.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,7689,19029.0,2077,5007,1,8,13
655,19031,0,0.0,0.0,0.0,0.0,3028,0.0,0.0,1590,412,5.0,9.0,416,IA,18399,14524,5562.692,1292.6360000000002,3035.5159999999996,3660.048,823.0,0.0,0.0,4086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11564,19031.0,4075,6390,4,7,9
656,19033,42672,12801.6,9238.72124899248,1111.765130040096,8918.448,6610,3996.744023702976,4815.783062018881,4810,1621,66.0,117.0,1110,IA,42409,33640,12917.76,3330.36,6795.28,7669.92,6942.0,0.0,275.0,10093.0,0.0,33.0,0.0,0.0,334.0,0.0,302.0,0.0,302.0,27788,19033.0,9955,12627,7,40,40
657,19035,0,0.0,0.0,0.0,0.0,1734,0.0,0.0,1200,204,7.0,14.0,312,IA,11491,8938,3593.0760000000005,884.862,1716.096,2198.748,1480.0,0.0,0.0,3187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6165,19035.0,1611,4398,2,10,8
658,19037,0,0.0,0.0,0.0,0.0,1655,0.0,0.0,1210,278,7.0,5.0,364,IA,11716,9018,3399.7860000000005,811.62,1785.564,2191.374,905.0,0.0,0.0,3860.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,6736,19037.0,1919,4234,2,4,13
659,19039,0,0.0,0.0,0.0,0.0,1138,0.0,0.0,1010,365,3.0,3.0,667,IA,9692,7187,3054.475,819.3180000000001,1408.652,1573.953,1176.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,5319,19039.0,1265,3140,2,5,5
660,19041,0,0.0,0.0,0.0,0.0,2496,0.0,0.0,1940,743,13.0,61.0,785,IA,16475,12760,5180.56,1173.9199999999998,2411.64,3177.2400000000002,2615.0,0.0,0.0,4856.0,0.0,0.0,0.0,0.0,334.0,0.0,144.0,0.0,0.0,8618,19041.0,2367,6047,1,16,14
661,19043,0,0.0,0.0,0.0,0.0,2067,0.0,0.0,1960,718,6.0,2.0,253,IA,17027,13378,5431.468000000001,1284.288,2581.954,3197.3419999999996,514.0,0.0,0.0,5811.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,8731,19043.0,3017,6255,5,11,24
662,19045,46734,15562.422,9486.654124722181,1505.014244025726,13272.455999999998,6633,4557.429363042186,5505.849655404,5750,2022,24.0,61.0,594,IA,46344,35780,14634.02,3399.1,7227.56,8551.42,3928.0,0.0,0.0,5996.0,0.0,13.0,0.0,0.0,836.0,0.0,242.0,0.0,65.0,26349,19045.0,9472,13964,8,31,32
663,19047,0,0.0,0.0,0.0,0.0,1837,0.0,0.0,1670,460,4.0,11.0,512,IA,16123,12130,5397.85,1504.1200000000001,2195.53,2692.86,5088.0,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,9388,19047.0,1812,4651,2,9,9
664,19049,90418,25859.548000000003,21207.94216149822,1552.0937611898341,18897.362,21871,7311.802703144493,8564.506697977633,6140,2321,40.0,30.0,1562,IA,108016,79435,25578.07,6751.975,13821.69,19302.705,6169.0,0.0,0.0,24520.0,0.0,0.0,0.0,0.0,1377.0,1119.0,194.0,0.0,3174.0,65154,19049.0,29402,32374,13,70,64
665,19055,0,0.0,0.0,0.0,0.0,2131,0.0,0.0,1610,746,10.0,17.0,341,IA,17568,13516,5487.496,1202.9240000000002,2527.4919999999997,3365.484,1040.0,0.0,0.0,1369.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,9599,19055.0,2978,6984,2,6,15
666,19057,39227,14474.763,7645.95127603107,1278.659023125356,10630.517,6139,4165.72474928125,4801.93115561735,5320,1767,27.0,79.0,672,IA,38293,29786,10901.676000000001,3008.386,6076.343999999999,6552.92,1401.0,100.0,0.0,4338.0,0.0,26.0,0.0,1385.0,334.0,0.0,286.0,0.0,0.0,20788,19057.0,7935,10794,7,38,30
667,19059,0,0.0,0.0,0.0,0.0,2746,0.0,0.0,1710,717,13.0,9.0,867,IA,18028,14626,5396.994000000001,1360.2180000000003,2837.4439999999995,3656.5,1581.0,1500.0,0.0,5401.0,0.0,56.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,10647,19059.0,3297,7775,4,19,34
668,19061,97193,32559.655000000002,23323.963732606262,2346.517468711665,25561.759,16729,8527.121109774766,10719.58536379198,10840,3914,77.0,156.0,1262,IA,98677,76858,31896.07,7455.226,15525.315999999999,18445.920000000002,2811.0,0.0,40.0,6343.0,0.0,62.0,0.0,73.0,918.0,0.0,664.0,0.0,170.0,65069,19061.0,23705,28224,20,73,77
669,19063,0,0.0,0.0,0.0,0.0,1367,0.0,0.0,1010,350,6.0,21.0,564,IA,9176,7498,2886.73,772.2940000000001,1462.1100000000001,1784.524,621.0,0.0,0.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010,19063.0,1315,3422,0,5,7
670,19065,0,0.0,0.0,0.0,0.0,2744,0.0,0.0,2340,688,7.0,7.0,359,IA,19294,15181,6026.857000000001,1594.005,3096.9239999999995,3628.2589999999996,841.0,0.0,0.0,4918.0,0.0,0.0,0.0,0.0,209.0,0.0,138.0,0.0,0.0,11013,19065.0,3334,6325,3,10,18
671,19067,0,0.0,0.0,0.0,0.0,2033,0.0,0.0,1960,568,6.0,2.0,318,IA,15337,11812,5055.536,1157.576,2326.964,2752.1960000000004,1026.0,0.0,0.0,3504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541,19067.0,2782,4744,4,5,15
672,19069,0,0.0,0.0,0.0,0.0,1203,0.0,0.0,1100,345,3.0,1.0,443,IA,9916,7573,3104.9300000000003,787.592,1499.454,1749.3630000000003,963.0,0.0,0.0,3105.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,5664,19069.0,1393,3431,1,4,6
673,19071,0,0.0,0.0,0.0,0.0,1035,0.0,0.0,720,219,1.0,2.0,184,IA,6464,5043,1830.609,448.82700000000006,978.342,1215.363,190.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845,19071.0,1023,2711,3,6,6
674,19073,0,0.0,0.0,0.0,0.0,1222,0.0,0.0,930,296,4.0,6.0,272,IA,8741,6775,2811.625,663.95,1334.675,1551.4750000000001,879.0,0.0,0.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,5333,19073.0,1603,3211,2,4,5
675,19077,0,0.0,0.0,0.0,0.0,1496,0.0,0.0,1060,422,4.0,2.0,243,IA,10647,8416,3349.5679999999998,740.6080000000001,1632.704,2087.168,1039.0,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,6448,19077.0,1974,4446,3,4,8
676,19079,0,0.0,0.0,0.0,0.0,2392,0.0,0.0,1530,503,5.0,5.0,218,IA,14820,11426,4044.8039999999996,1074.044,2113.81,2707.962,1739.0,0.0,0.0,3699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9684,19079.0,2482,5004,3,3,10
677,19081,0,0.0,0.0,0.0,0.0,1621,0.0,0.0,1030,342,3.0,1.0,118,IA,10685,8409,3044.0580000000004,765.2189999999999,1681.8,1992.933,2346.0,0.0,0.0,3129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5448,19081.0,1523,4336,1,6,4
678,19083,0,0.0,0.0,0.0,0.0,2453,0.0,0.0,1680,508,8.0,9.0,278,IA,16567,13522,5300.624000000001,1365.7219999999998,2799.0539999999996,3394.0220000000004,2589.0,0.0,0.0,4648.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,9625,19083.0,2553,5790,5,7,10
679,19085,0,0.0,0.0,0.0,0.0,2202,0.0,0.0,1430,466,5.0,4.0,247,IA,14658,11254,4512.854,1147.908,2329.578,2700.96,407.0,0.0,0.0,1795.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,7634,19085.0,2245,5566,3,10,9
680,19087,0,0.0,0.0,0.0,0.0,2953,0.0,0.0,2220,483,15.0,23.0,79,IA,20196,16052,6565.267999999999,1637.304,3049.88,3788.2720000000004,1851.0,0.0,0.0,3286.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,11251,19087.0,2995,6439,3,9,12
681,19089,0,0.0,0.0,0.0,0.0,1301,0.0,0.0,980,254,5.0,2.0,171,IA,9533,7132,2660.236,691.804,1383.608,1725.944,815.0,0.0,0.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4941,19089.0,1619,3157,5,4,9
682,19091,0,0.0,0.0,0.0,0.0,1406,0.0,0.0,1060,291,2.0,2.0,364,IA,9572,7318,3176.012,753.7540000000001,1529.4619999999998,1683.14,1461.0,0.0,0.0,2477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4907,19091.0,1236,3770,1,4,10
683,19093,0,0.0,0.0,0.0,0.0,1071,0.0,0.0,710,160,2.0,1.0,200,IA,6888,5211,1943.703,495.045,990.09,1255.851,1506.0,0.0,0.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445,19093.0,826,2771,2,4,5
684,19095,0,0.0,0.0,0.0,0.0,2591,0.0,0.0,1580,500,11.0,11.0,272,IA,16475,12646,4514.622,1112.848,2339.51,3136.208,3541.0,0.0,0.0,2231.0,0.0,6.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,10434,19095.0,3400,6068,4,5,13
685,19097,0,0.0,0.0,0.0,0.0,2574,0.0,0.0,2150,590,7.0,16.0,580,IA,19324,15096,6310.128,1494.504,3034.2960000000003,3487.1760000000004,502.0,0.0,0.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,10568,19097.0,3567,7074,5,8,18
686,19099,37032,13368.552,7694.10494013936,972.604173137016,9109.872000000001,5418,3452.550040327464,4004.1813498576,3830,1202,15.0,36.0,629,IA,37938,29592,11600.064000000002,2663.28,5533.704000000001,6924.527999999999,3256.0,0.0,0.0,4937.0,0.0,0.0,0.0,0.0,418.0,0.0,256.0,0.0,0.0,22392,19099.0,7141,12701,12,18,20
687,19101,0,0.0,0.0,0.0,0.0,3180,0.0,0.0,2340,829,14.0,22.0,289,IA,15698,13101,4899.773999999999,1401.8069999999998,2436.786,2816.715,778.0,0.0,0.0,1668.0,0.0,0.0,0.0,0.0,334.0,274.0,0.0,0.0,302.0,9131,19101.0,3788,4353,3,10,11
688,19103,150819,39816.216,37071.191160071496,2894.7135092871868,25337.592000000004,34194,14501.211708720542,16510.40397145197,19310,9866,271.0,552.0,1571,IA,156420,126657,39137.013,12032.415,24571.458,31284.279,6533.0,0.0,0.0,11876.0,0.0,426.0,0.0,972.0,2505.0,295.0,904.0,0.0,905.0,116463,19103.0,58846,26087,16,114,160
689,19105,0,0.0,0.0,0.0,0.0,3094,0.0,0.0,2160,773,9.0,10.0,345,IA,20848,16606,6542.764,1577.57,3088.7160000000003,4018.652,610.0,0.0,0.0,4897.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,12469,19105.0,3942,6820,3,6,17
690,19107,0,0.0,0.0,0.0,0.0,1500,0.0,0.0,1130,381,1.0,1e-06,278,IA,9904,7685,3081.685,768.5,1529.315,1821.345,555.0,0.0,0.0,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4903,19107.0,1219,3869,2,4,6
691,19109,0,0.0,0.0,0.0,0.0,2083,0.0,0.0,1470,460,8.0,5.0,288,IA,14475,11303,4249.928,1107.6940000000002,2260.6,2701.4170000000004,2484.0,0.0,0.0,3408.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,7955,19109.0,2284,5983,3,7,15
692,19111,33946,13680.237999999998,7151.377654083741,1353.9352338148778,10285.638,4630,3566.86029206804,4059.7619760988396,4700,1286,20.0,29.0,379,IA,32840,25904,10594.735999999999,2719.92,5284.416,5932.016,2154.0,100.0,0.0,2916.0,0.0,0.0,0.0,0.0,918.0,0.0,134.0,0.0,0.0,17926,19111.0,5659,10152,15,20,28
693,19113,225601,77606.74399999999,47962.47017283547,6253.2722550201215,50760.225,44134,19470.907877881204,23965.169231556152,23690,8156,135.0,456.0,2691,IA,229033,178088,66426.824,17986.888000000003,39535.536,40782.151999999995,22882.0,946.0,220.0,24690.0,0.0,197.0,0.0,162.0,1836.0,1950.0,868.0,25.0,3610.0,157246,19113.0,66358,54237,28,168,187
694,19117,0,0.0,0.0,0.0,0.0,1097,0.0,0.0,900,260,6.0,10.0,262,IA,8689,6675,2743.425,714.225,1341.675,1528.575,508.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028,19117.0,1169,3400,1,4,4
695,19121,0,0.0,0.0,0.0,0.0,2713,0.0,0.0,1530,485,9.0,10.0,35,IA,17036,12823,4898.386,1089.955,2359.432,3167.281,1986.0,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,9069,19121.0,3008,6864,1,4,8
696,19123,0,0.0,0.0,0.0,0.0,3312,0.0,0.0,2730,937,13.0,28.0,918,IA,21946,16814,7129.1359999999995,1597.33,3379.6140000000005,3850.406,3694.0,0.0,0.0,3443.0,0.0,0.0,0.0,0.0,334.0,0.0,122.0,0.0,0.0,10080,19123.0,2577,8207,2,12,9
697,19125,33193,11186.041000000001,6840.3230003606195,675.0551291438211,8464.215,5331,2972.186675411693,3513.2966936327402,3430,1183,32.0,34.0,100,IA,33642,25886,9914.338,2148.538,5047.77,6445.614,4280.0,0.0,34.0,10185.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,18161,19125.0,5928,13289,4,21,21
698,19127,39804,13772.184000000001,7833.99003094824,1763.860062196932,10587.864000000001,4782,4037.5245752664,4328.443283045281,3800,977,21.0,72.0,708,IA,39879,29770,12116.39,3185.39,5626.53,6668.4800000000005,2737.0,0.0,0.0,5763.0,0.0,0.0,0.0,0.0,334.0,0.0,322.0,0.0,0.0,27201,19127.0,7134,9815,6,22,21
699,19129,0,0.0,0.0,0.0,0.0,2108,0.0,0.0,1390,496,9.0,7.0,125,IA,14553,11275,4588.925000000001,1082.4,2266.2750000000005,2762.375,645.0,0.0,0.0,2219.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,8972,19129.0,2456,5671,7,4,8
700,19131,0,0.0,0.0,0.0,0.0,1316,0.0,0.0,950,264,3.0,1e-06,292,IA,10532,8039,3609.511,763.705,1720.3459999999998,1961.5159999999998,1343.0,0.0,0.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5311,19131.0,1943,3736,1,3,12
701,19133,0,0.0,0.0,0.0,0.0,1174,0.0,0.0,1140,414,7.0,6.0,275,IA,8486,6610,2703.4900000000002,674.22,1394.71,1513.69,1134.0,0.0,0.0,1518.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,4821,19133.0,1236,3331,1,6,7
702,19135,0,0.0,0.0,0.0,0.0,993,0.0,0.0,870,262,4.0,2.0,590,IA,7550,5808,2178.0,528.528,1167.4080000000001,1411.344,906.0,0.0,0.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,3652,19135.0,1002,3104,2,3,7
703,19137,0,0.0,0.0,0.0,0.0,1196,0.0,0.0,1310,369,6.0,6.0,276,IA,10205,7922,3152.9559999999997,823.888,1631.9320000000002,1790.372,611.0,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5860,19137.0,1508,3486,1,6,8
704,19139,42703,15586.595000000001,9388.44949004906,1129.760973610822,11060.077,6160,4108.974218690943,4586.39274445199,3800,1591,20.0,27.0,577,IA,42377,32259,12193.902,3354.9360000000006,6355.022999999999,8161.527000000001,2201.0,0.0,0.0,5295.0,0.0,0.0,0.0,0.0,334.0,0.0,462.0,0.0,0.0,26845,19139.0,8212,11152,3,38,34
705,19141,0,0.0,0.0,0.0,0.0,1855,0.0,0.0,1390,498,9.0,5.0,390,IA,14060,10690,4147.719999999999,1111.76,2041.7900000000004,2448.0099999999998,3123.0,0.0,0.0,4172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7134,19141.0,1428,5998,2,8,10
706,19145,0,0.0,0.0,0.0,0.0,2188,0.0,0.0,1860,504,9.0,21.0,90,IA,15143,12516,5494.524,1301.6640000000002,2353.0080000000003,2841.132,2046.0,300.0,0.0,2602.0,0.0,0.0,0.0,0.0,209.0,0.0,176.0,0.0,0.0,8326,19145.0,2060,5153,4,5,13
707,19147,0,0.0,0.0,0.0,0.0,1496,0.0,0.0,880,255,3.0,7.0,501,IA,8764,6764,2813.824,649.3439999999999,1312.216,1697.7640000000004,1032.0,0.0,0.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4662,19147.0,1338,3576,2,6,10
708,19149,0,0.0,0.0,0.0,0.0,3768,0.0,0.0,2250,597,11.0,32.0,340,IA,25681,19373,7264.875,1762.943,3893.9730000000004,4940.115,2772.0,0.0,0.0,5896.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,13683,19149.0,3104,10661,3,19,15
709,19151,0,0.0,0.0,0.0,0.0,904,0.0,0.0,770,204,2.0,1e-06,270,IA,7053,5440,2023.6800000000003,505.9200000000001,1055.36,1305.6000000000001,264.0,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3574,19151.0,796,2727,0,3,3
710,19153,485418,154848.342,101281.33092863305,12313.747779312378,94656.51,100122,44186.33061272847,52666.703355425525,52160,20546,477.0,1247.0,4149,IA,501089,381192,148283.688,38119.200000000004,78525.55200000001,86530.584,40444.0,5632.0,627.0,39563.0,0.0,722.0,0.0,200.0,4017.0,0.0,3158.0,838.0,8048.0,346719,19153.0,140075,112240,75,374,402
711,19155,93478,38419.458000000006,20166.44482884878,2178.3140360823377,24117.324,14730,9201.828065069025,10450.02270960802,9760,3820,43.0,174.0,2250,IA,93173,71983,30664.758,7630.197999999999,15116.43,17347.903000000002,6854.0,50.0,152.0,9132.0,0.0,0.0,0.0,0.0,1086.0,0.0,418.0,0.0,0.0,56936,19155.0,17468,26335,13,71,51
712,19157,0,0.0,0.0,0.0,0.0,2522,0.0,0.0,2060,783,17.0,20.0,544,IA,18467,14882,6295.086,1428.6719999999998,2991.282,3437.742,734.0,0.0,0.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11319,19157.0,4067,5758,3,10,15
713,19161,0,0.0,0.0,0.0,0.0,1378,0.0,0.0,980,227,6.0,7.0,122,IA,9673,7510,3086.61,675.9,1464.45,1907.54,2367.0,0.0,0.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5284,19161.0,1289,4100,3,4,11
714,19163,172938,57242.478,36172.39266193459,5109.83040593649,42369.81,30464,17057.60844321077,18935.0859621423,20540,7702,151.0,235.0,1582,IA,173924,133953,52509.57600000001,12859.488000000001,25585.023000000005,30541.284,15285.0,2296.0,45.0,15745.0,0.0,203.0,0.0,383.0,1086.0,118.0,1094.0,0.0,1810.0,112396,19163.0,42479,45976,20,149,155
715,19165,0,0.0,0.0,0.0,0.0,1724,0.0,0.0,1090,369,6.0,11.0,228,IA,11645,9029,3160.15,866.784,1805.8,2194.047,1685.0,0.0,0.0,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6991,19165.0,1811,4600,2,6,11
716,19167,34900,9946.5,7987.269768106001,621.7197670577,6596.1,5330,3143.7080914656,3550.065916058,2570,704,28.0,42.0,345,IA,36050,26444,8990.960000000001,2432.848,4627.7,6108.564,10647.0,0.0,0.0,12335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15007,19167.0,2626,16053,3,21,27
717,19169,97355,25507.010000000002,22552.9791785114,1544.0331740872402,16745.06,19089,9727.395646711584,11299.43823154945,14280,6923,66.0,199.0,1876,IA,99673,83826,29758.23,7963.47,15843.114,18609.372,8477.0,0.0,600.0,12635.0,0.0,278.0,0.0,151.0,1377.0,0.0,182.0,520.0,300.0,64075,19169.0,26765,21665,11,76,57
718,19171,0,0.0,0.0,0.0,0.0,2128,0.0,0.0,1700,553,4.0,6.0,349,IA,16903,12882,5320.266,1442.7839999999999,2537.754,2911.3320000000003,499.0,150.0,0.0,3956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10910,19171.0,3070,5379,0,6,13
719,19175,0,0.0,0.0,0.0,0.0,1730,0.0,0.0,1480,449,10.0,22.0,565,IA,11887,9253,3525.393,888.288,1887.6119999999999,2128.19,1086.0,0.0,0.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,6467,19175.0,1874,4044,1,7,12
720,19179,35102,11337.945999999998,6614.40810115354,1200.375142028022,9337.132000000001,5296,3891.88949600306,4334.4169387662805,4440,1717,20.0,57.0,153,IA,35043,26794,11253.48,3188.4860000000003,5117.654,5546.357999999999,3883.0,270.0,0.0,738.0,0.0,0.0,0.0,0.0,334.0,0.0,298.0,0.0,0.0,18318,19179.0,4896,9479,8,28,26
721,19181,50867,17294.78,11334.726431931751,1159.540109296245,8901.725,9046,4232.174773799171,5143.98840175635,4200,1767,29.0,10.0,770,IA,54327,41161,17328.781000000003,3951.4559999999997,8273.361,9960.962,2832.0,0.0,0.0,6241.0,0.0,0.0,0.0,0.0,418.0,0.0,116.0,0.0,0.0,31848,19181.0,12712,19486,13,26,25
722,19183,0,0.0,0.0,0.0,0.0,3002,0.0,0.0,2140,622,15.0,14.0,538,IA,22571,17035,6933.245,1567.22,3287.755,4088.4,2087.0,0.0,0.0,2377.0,0.0,0.0,0.0,0.0,501.0,0.0,168.0,0.0,0.0,12935,19183.0,4297,7119,2,6,18
723,19187,36348,13630.5,7312.10895401376,1183.1312993770919,9087.0,5505,3640.24217049636,4230.49384727268,4950,1636,19.0,92.0,450,IA,36626,28812,11150.244000000002,2852.388,5330.22,6857.256,4031.0,100.0,0.0,6735.0,0.0,0.0,0.0,0.0,334.0,0.0,182.0,0.0,0.0,21309,19187.0,5641,10850,10,21,28
